pair_id,layer_id,threshold,feature_metric,feature_changed_ratio,pixel_changed_ratio,page_similarity,episode_id,step_id,app,task
pair_000032,final,0.05,cosine_distance,0.011936339522546418,0.0625,0.9375,2565,6,,switch to vimeo app and create a playlist name katty perry
pair_000032,final,0.1,cosine_distance,0.001326259946949602,0.0625,0.9375,2565,6,,switch to vimeo app and create a playlist name katty perry
pair_000033,final,0.005,cosine_distance,0.021220159151193633,0.0546875,0.9453125,2646,5,,"Share the Office document 2023 with my friend Natalie Larson over her gmail: ""natalie.larson1998@gmail.com.""from the Microsoft 365 (Office) app."
pair_000033,final,0.01,cosine_distance,0.015915119363395226,0.0546875,0.9453125,2646,5,,"Share the Office document 2023 with my friend Natalie Larson over her gmail: ""natalie.larson1998@gmail.com.""from the Microsoft 365 (Office) app."
pair_000033,final,0.03,cosine_distance,0.009283819628647215,0.0546875,0.9453125,2646,5,,"Share the Office document 2023 with my friend Natalie Larson over her gmail: ""natalie.larson1998@gmail.com.""from the Microsoft 365 (Office) app."
pair_000033,final,0.05,cosine_distance,0.004641909814323607,0.0546875,0.9453125,2646,5,,"Share the Office document 2023 with my friend Natalie Larson over her gmail: ""natalie.larson1998@gmail.com.""from the Microsoft 365 (Office) app."
pair_000033,final,0.1,cosine_distance,0.001989389920424403,0.0546875,0.9453125,2646,5,,"Share the Office document 2023 with my friend Natalie Larson over her gmail: ""natalie.larson1998@gmail.com.""from the Microsoft 365 (Office) app."
pair_000034,final,0.005,cosine_distance,0.033156498673740056,0.03125,0.96875,2687,9,,"Search for Taj Place New Delhi check-in 25 July check-out 30 July for 2 adults , see Popular amenities and find the location"
pair_000034,final,0.01,cosine_distance,0.01989389920424403,0.03125,0.96875,2687,9,,"Search for Taj Place New Delhi check-in 25 July check-out 30 July for 2 adults , see Popular amenities and find the location"
pair_000034,final,0.03,cosine_distance,0.008620689655172414,0.03125,0.96875,2687,9,,"Search for Taj Place New Delhi check-in 25 July check-out 30 July for 2 adults , see Popular amenities and find the location"
pair_000034,final,0.05,cosine_distance,0.007294429708222812,0.03125,0.96875,2687,9,,"Search for Taj Place New Delhi check-in 25 July check-out 30 July for 2 adults , see Popular amenities and find the location"
pair_000034,final,0.1,cosine_distance,0.000663129973474801,0.03125,0.96875,2687,9,,"Search for Taj Place New Delhi check-in 25 July check-out 30 July for 2 adults , see Popular amenities and find the location"
pair_000035,final,0.005,cosine_distance,0.03183023872679045,0.0546875,0.9453125,2727,3,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000035,final,0.01,cosine_distance,0.021220159151193633,0.0546875,0.9453125,2727,3,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000035,final,0.03,cosine_distance,0.006631299734748011,0.0546875,0.9453125,2727,3,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000035,final,0.05,cosine_distance,0.000663129973474801,0.0546875,0.9453125,2727,3,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000035,final,0.1,cosine_distance,0.0,0.0546875,0.9453125,2727,3,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000036,final,0.005,cosine_distance,0.021220159151193633,0.0234375,0.9765625,2727,4,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000036,final,0.01,cosine_distance,0.013262599469496022,0.0234375,0.9765625,2727,4,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000036,final,0.03,cosine_distance,0.004641909814323607,0.0234375,0.9765625,2727,4,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000036,final,0.05,cosine_distance,0.0033156498673740055,0.0234375,0.9765625,2727,4,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000036,final,0.1,cosine_distance,0.000663129973474801,0.0234375,0.9765625,2727,4,,"Utilizing the Sketchbook app, I want to construct a rectangular form using drawing styles."
pair_000037,final,0.005,cosine_distance,0.04111405835543767,0.03125,0.96875,2787,3,,Add a due date of November 15 on the Google Tasks app so that I can complete grocery shopping by this date.
pair_000037,final,0.01,cosine_distance,0.02586206896551724,0.03125,0.96875,2787,3,,Add a due date of November 15 on the Google Tasks app so that I can complete grocery shopping by this date.
pair_000037,final,0.03,cosine_distance,0.009946949602122016,0.03125,0.96875,2787,3,,Add a due date of November 15 on the Google Tasks app so that I can complete grocery shopping by this date.
pair_000037,final,0.05,cosine_distance,0.007294429708222812,0.03125,0.96875,2787,3,,Add a due date of November 15 on the Google Tasks app so that I can complete grocery shopping by this date.
pair_000037,final,0.1,cosine_distance,0.001326259946949602,0.03125,0.96875,2787,3,,Add a due date of November 15 on the Google Tasks app so that I can complete grocery shopping by this date.
pair_000038,final,0.005,cosine_distance,0.016578249336870028,0.015625,0.984375,2928,9,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000038,final,0.01,cosine_distance,0.011273209549071617,0.015625,0.984375,2928,9,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000038,final,0.03,cosine_distance,0.001989389920424403,0.015625,0.984375,2928,9,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000038,final,0.05,cosine_distance,0.0,0.015625,0.984375,2928,9,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000038,final,0.1,cosine_distance,0.0,0.015625,0.984375,2928,9,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000039,final,0.005,cosine_distance,0.015915119363395226,0.0625,0.9375,2928,13,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000039,final,0.01,cosine_distance,0.008620689655172414,0.0625,0.9375,2928,13,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000039,final,0.03,cosine_distance,0.001326259946949602,0.0625,0.9375,2928,13,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000039,final,0.05,cosine_distance,0.001326259946949602,0.0625,0.9375,2928,13,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000039,final,0.1,cosine_distance,0.000663129973474801,0.0625,0.9375,2928,13,,"Open the Todoist app and create a task for the Conference meeting at 10:00 a.m. on July 28, 2023."
pair_000040,final,0.005,cosine_distance,0.10411140583554376,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,0.01,cosine_distance,0.06697612732095491,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,0.03,cosine_distance,0.021883289124668436,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,0.05,cosine_distance,0.009283819628647215,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,0.1,cosine_distance,0.001326259946949602,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,0.005,cosine_distance,0.028514588859416445,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,0.01,cosine_distance,0.017241379310344827,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,0.03,cosine_distance,0.005305039787798408,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,0.05,cosine_distance,0.001989389920424403,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,0.1,cosine_distance,0.0,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,0.005,cosine_distance,0.06962864721485411,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,0.01,cosine_distance,0.047082228116710874,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,0.03,cosine_distance,0.016578249336870028,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,0.05,cosine_distance,0.0033156498673740055,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,0.1,cosine_distance,0.0,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,0.005,cosine_distance,0.008620689655172414,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,0.01,cosine_distance,0.005305039787798408,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,0.03,cosine_distance,0.001326259946949602,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,0.05,cosine_distance,0.000663129973474801,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,0.1,cosine_distance,0.000663129973474801,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000044,final,0.005,cosine_distance,0.02586206896551724,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,0.01,cosine_distance,0.016578249336870028,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,0.03,cosine_distance,0.005305039787798408,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,0.05,cosine_distance,0.003978779840848806,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,0.1,cosine_distance,0.001989389920424403,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000045,final,0.005,cosine_distance,0.07891246684350132,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,0.01,cosine_distance,0.05106100795755968,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,0.03,cosine_distance,0.019230769230769232,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,0.05,cosine_distance,0.007294429708222812,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,0.1,cosine_distance,0.001326259946949602,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000046,final,0.005,cosine_distance,0.03580901856763926,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,0.01,cosine_distance,0.023872679045092837,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,0.03,cosine_distance,0.010610079575596816,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,0.05,cosine_distance,0.006631299734748011,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,0.1,cosine_distance,0.001326259946949602,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000047,final,0.005,cosine_distance,0.014588859416445624,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,0.01,cosine_distance,0.007957559681697613,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,0.03,cosine_distance,0.002652519893899204,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,0.05,cosine_distance,0.0,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,0.1,cosine_distance,0.0,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000048,final,0.005,cosine_distance,0.02453580901856764,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,0.01,cosine_distance,0.012599469496021221,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,0.03,cosine_distance,0.003978779840848806,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,0.05,cosine_distance,0.000663129973474801,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,0.1,cosine_distance,0.000663129973474801,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000049,final,0.005,cosine_distance,0.002652519893899204,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,0.01,cosine_distance,0.001326259946949602,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,0.03,cosine_distance,0.0,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,0.05,cosine_distance,0.0,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,0.1,cosine_distance,0.0,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000050,final,0.005,cosine_distance,0.03116710875331565,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,0.01,cosine_distance,0.021220159151193633,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,0.03,cosine_distance,0.007957559681697613,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,0.05,cosine_distance,0.0033156498673740055,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,0.1,cosine_distance,0.0,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000051,final,0.005,cosine_distance,0.017241379310344827,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,0.01,cosine_distance,0.009283819628647215,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,0.03,cosine_distance,0.0033156498673740055,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,0.05,cosine_distance,0.000663129973474801,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,0.1,cosine_distance,0.0,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000052,final,0.005,cosine_distance,0.021883289124668436,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,0.01,cosine_distance,0.015251989389920425,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,0.03,cosine_distance,0.007294429708222812,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,0.05,cosine_distance,0.005305039787798408,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,0.1,cosine_distance,0.000663129973474801,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000053,final,0.005,cosine_distance,0.038461538461538464,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,0.01,cosine_distance,0.022546419098143235,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,0.03,cosine_distance,0.005968169761273209,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,0.05,cosine_distance,0.002652519893899204,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,0.1,cosine_distance,0.0,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,0.005,cosine_distance,0.11405835543766578,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,0.01,cosine_distance,0.07891246684350132,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,0.03,cosine_distance,0.02453580901856764,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,0.05,cosine_distance,0.009283819628647215,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,0.1,cosine_distance,0.001989389920424403,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,0.005,cosine_distance,0.015251989389920425,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,0.01,cosine_distance,0.010610079575596816,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,0.03,cosine_distance,0.005305039787798408,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,0.05,cosine_distance,0.001326259946949602,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,0.1,cosine_distance,0.0,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,0.005,cosine_distance,0.016578249336870028,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,0.01,cosine_distance,0.009283819628647215,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,0.03,cosine_distance,0.0033156498673740055,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,0.05,cosine_distance,0.0,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,0.1,cosine_distance,0.0,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000057,final,0.005,cosine_distance,0.02586206896551724,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,0.01,cosine_distance,0.017241379310344827,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,0.03,cosine_distance,0.006631299734748011,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,0.05,cosine_distance,0.0033156498673740055,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,0.1,cosine_distance,0.0,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000058,final,0.005,cosine_distance,0.006631299734748011,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,0.01,cosine_distance,0.003978779840848806,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,0.03,cosine_distance,0.001989389920424403,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,0.05,cosine_distance,0.001989389920424403,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,0.1,cosine_distance,0.000663129973474801,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000059,final,0.005,cosine_distance,0.005305039787798408,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,0.01,cosine_distance,0.002652519893899204,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,0.03,cosine_distance,0.002652519893899204,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,0.05,cosine_distance,0.001326259946949602,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,0.1,cosine_distance,0.0,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000060,final,0.005,cosine_distance,0.002652519893899204,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,0.01,cosine_distance,0.001326259946949602,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,0.03,cosine_distance,0.000663129973474801,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,0.05,cosine_distance,0.0,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,0.1,cosine_distance,0.0,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000061,final,0.005,cosine_distance,0.003978779840848806,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,0.01,cosine_distance,0.001326259946949602,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,0.03,cosine_distance,0.000663129973474801,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,0.05,cosine_distance,0.000663129973474801,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,0.1,cosine_distance,0.0,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000062,final,0.005,cosine_distance,0.001326259946949602,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,0.01,cosine_distance,0.000663129973474801,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,0.03,cosine_distance,0.0,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,0.05,cosine_distance,0.0,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,0.1,cosine_distance,0.0,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000063,final,0.005,cosine_distance,0.004641909814323607,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
