pair_id,kv_boundary,kv_scope,layer_id,kv_kind,kv_token_count,visual_token_grid,processor_merge_size,alignment_method,feature_boundary,visual_position_source,pixel_changed_ratio,kv_changed_ratio,threshold,kv_metric,input_token_count,visual_token_position_count,text_token_position_count,page_similarity,episode_id,step_id,app,task
pair_000020,prefill_past_key_values,visual_tokens,1,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.07692307692307693,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.06896551724137931,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.03713527851458886,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.246684350132626,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.15119363395225463,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.09549071618037135,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.06896551724137931,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,1,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.05570291777188329,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,1,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.22015915119363394,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.14323607427055704,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.07692307692307693,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.06896551724137931,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.042440318302387266,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.259946949602122,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.17506631299734748,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.10344827586206896,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.06896551724137931,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,2,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.058355437665782495,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,2,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.2413793103448276,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.16976127320954906,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.09018567639257294,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.07692307692307693,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.03978779840848806,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.2864721485411141,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.19363395225464192,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.10875331564986737,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.08222811671087533,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,3,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.05305039787798409,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,3,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.23872679045092837,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.17771883289124668,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.09283819628647215,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.07692307692307693,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.03978779840848806,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.29442970822281167,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.21485411140583555,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.1220159151193634,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.09283819628647215,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,4,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.06631299734748011,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,4,value,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.27055702917771884,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.19363395225464192,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.11140583554376658,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.08753315649867374,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,key,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.04774535809018567,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,5,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,5,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,5,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,5,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.05,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,text_tokens,5,key,858,"[29, 13]",2,not_spatial_scope,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.0,0.1,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.3129973474801061,0.005,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.23342175066312998,0.01,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
pair_000020,prefill_past_key_values,visual_tokens,5,value,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,prefill_after_llm_self_attention,input_ids_image_token_id,0.046875,0.14058355437665782,0.03,cosine_distance,1235,377,858,0.953125,2224,4,,Prepon the alarm of 4:30 AM by 15 minutes in The Clock app
